Configuration 3:  

1 - 2 	 T:  0.8400000000000001
23 - 79 	 T:  0.8766964285714286
23 - 80 	 T:  0.8778947368421052
23 - 81 	 T:  0.8779310344827587
23 - 82 	 T:  0.8778813559322034
23 - 83 	 T:  0.8778333333333334
23 - 84 	 T:  0.8779508196721311
23 - 85 	 T:  0.8778225806451613
23 - 86 	 T:  0.8776190476190475
23 - 87 	 T:  0.877890625
23 - 88 	 T:  0.8777692307692306
23 - 89 	 T:  0.8778030303030303
23 - 90 	 T:  0.877686567164179
23 - 91 	 T:  0.8778676470588235
23 - 92 	 T:  0.8778260869565216
23 - 93 	 T:  0.8777857142857142
23 - 94 	 T:  0.8776760563380281
23 - 95 	 T:  0.8776388888888889
23 - 96 	 T:  0.878013698630137
23 - 97 	 T:  0.8772297297297296
23 - 98 	 T:  0.8777333333333334
23 - 99 	 T:  0.8776973684210526
23 - 100 	 T:  0.8776623376623376
23 - 101 	 T:  0.877628205128205
23 - 102 	 T:  0.8776582278481012
23 - 103 	 T:  0.8776874999999998
23 - 104 	 T:  0.877469135802469
23 - 105 	 T:  0.8775
23 - 106 	 T:  0.8777108433734939
23 - 107 	 T:  0.8776190476190476
23 - 108 	 T:  0.877705882352941
23 - 109 	 T:  0.877674418604651
23 - 110 	 T:  0.8777011494252873
23 - 111 	 T:  0.8774431818181817
23 - 112 	 T:  0.8775280898876404
23 - 113 	 T:  0.8776111111111111
23 - 114 	 T:  0.8777472527472527
24 - 25 	 T:  0.884999999999998
24 - 26 	 T:  0.879999999999999
24 - 27 	 T:  0.8783333333333326
24 - 28 	 T:  0.8787500000000001
24 - 29 	 T:  0.8769999999999996
24 - 30 	 T:  0.8791666666666664
24 - 31 	 T:  0.8785714285714283
24 - 32 	 T:  0.8787499999999997
24 - 33 	 T:  0.8783333333333331
24 - 34 	 T:  0.8785000000000001
24 - 35 	 T:  0.8777272727272725
24 - 36 	 T:  0.8783333333333333
24 - 37 	 T:  0.8788461538461539
24 - 38 	 T:  0.8782142857142856
24 - 39 	 T:  0.8783333333333334
24 - 40 	 T:  0.8784374999999998
24 - 41 	 T:  0.8785294117647058
24 - 42 	 T:  0.8783333333333333
24 - 43 	 T:  0.8802631578947367
24 - 44 	 T:  0.8784999999999998
24 - 45 	 T:  0.8778571428571428
24 - 46 	 T:  0.8781818181818181
24 - 47 	 T:  0.8758695652173912
24 - 48 	 T:  0.8779166666666666
24 - 49 	 T:  0.8782000000000001
24 - 50 	 T:  0.8780769230769232
24 - 51 	 T:  0.8768518518518519
24 - 52 	 T:  0.8789285714285713
24 - 53 	 T:  0.8782758620689656
24 - 54 	 T:  0.8783333333333333
24 - 55 	 T:  0.877258064516129
24 - 56 	 T:  0.87828125
24 - 57 	 T:  0.8780303030303029
24 - 58 	 T:  0.8782352941176469
24 - 59 	 T:  0.8767142857142857
24 - 60 	 T:  0.8772222222222222
24 - 61 	 T:  0.8785135135135134
24 - 62 	 T:  0.8781578947368422
24 - 63 	 T:  0.876923076923077
24 - 64 	 T:  0.8780000000000001
24 - 65 	 T:  0.8770731707317072
24 - 66 	 T:  0.878095238095238
24 - 67 	 T:  0.8774418604651164
24 - 68 	 T:  0.8777272727272728
24 - 69 	 T:  0.8780000000000001
24 - 70 	 T:  0.8780434782608696
24 - 71 	 T:  0.8761702127659573
24 - 72 	 T:  0.8778125000000001
24 - 73 	 T:  0.8780612244897961
24 - 74 	 T:  0.8762000000000001
24 - 75 	 T:  0.8762745098039215
24 - 76 	 T:  0.8779807692307693
24 - 77 	 T:  0.8777358490566037
24 - 78 	 T:  0.8767592592592592
24 - 79 	 T:  0.8767272727272727
24 - 80 	 T:  0.8779464285714285
24 - 81 	 T:  0.8779824561403509
24 - 82 	 T:  0.8779310344827587
24 - 83 	 T:  0.8778813559322034
24 - 84 	 T:  0.8779999999999999
24 - 85 	 T:  0.8778688524590164
24 - 86 	 T:  0.8776612903225806
24 - 87 	 T:  0.877936507936508
24 - 88 	 T:  0.8778124999999999
24 - 89 	 T:  0.8778461538461538
24 - 90 	 T:  0.8777272727272726
24 - 91 	 T:  0.877910447761194
24 - 92 	 T:  0.8778676470588235
24 - 93 	 T:  0.8778260869565216
24 - 94 	 T:  0.8777142857142857
24 - 95 	 T:  0.8776760563380281
24 - 96 	 T:  0.8780555555555556
24 - 97 	 T:  0.8772602739726026
24 - 98 	 T:  0.8777702702702702
24 - 99 	 T:  0.8777333333333334
24 - 100 	 T:  0.8776973684210526
24 - 101 	 T:  0.8776623376623376
24 - 102 	 T:  0.8776923076923077
24 - 103 	 T:  0.8777215189873416
24 - 104 	 T:  0.8774999999999998
24 - 105 	 T:  0.8775308641975308
24 - 106 	 T:  0.8777439024390243
24 - 107 	 T:  0.8776506024096385
24 - 108 	 T:  0.8777380952380951
24 - 109 	 T:  0.877705882352941
24 - 110 	 T:  0.8777325581395349
24 - 111 	 T:  0.877471264367816
24 - 112 	 T:  0.8775568181818181
24 - 113 	 T:  0.8776404494382022
24 - 114 	 T:  0.8777777777777778
25 - 26 	 T:  0.875
25 - 27 	 T:  0.875
25 - 28 	 T:  0.8766666666666675
25 - 29 	 T:  0.875
25 - 30 	 T:  0.8780000000000001
25 - 31 	 T:  0.8775000000000001
25 - 32 	 T:  0.8778571428571428
25 - 33 	 T:  0.8775
25 - 34 	 T:  0.877777777777778
25 - 35 	 T:  0.877
25 - 36 	 T:  0.8777272727272728
25 - 37 	 T:  0.8783333333333335
25 - 38 	 T:  0.8776923076923077
25 - 39 	 T:  0.877857142857143
25 - 40 	 T:  0.8779999999999999
25 - 41 	 T:  0.878125
25 - 42 	 T:  0.8779411764705882
25 - 43 	 T:  0.88
25 - 44 	 T:  0.878157894736842
25 - 45 	 T:  0.8775000000000001
25 - 46 	 T:  0.8778571428571428
25 - 47 	 T:  0.8754545454545455
25 - 48 	 T:  0.8776086956521738
25 - 49 	 T:  0.8779166666666668
25 - 50 	 T:  0.8778000000000001
25 - 51 	 T:  0.8765384615384616
25 - 52 	 T:  0.8787037037037037
25 - 53 	 T:  0.8780357142857145
25 - 54 	 T:  0.8781034482758621
25 - 55 	 T:  0.877
25 - 56 	 T:  0.8780645161290324
25 - 57 	 T:  0.8778125
25 - 58 	 T:  0.8780303030303029
25 - 59 	 T:  0.8764705882352941
25 - 60 	 T:  0.8770000000000001
25 - 61 	 T:  0.8783333333333334
25 - 62 	 T:  0.8779729729729729
25 - 63 	 T:  0.8767105263157894
25 - 64 	 T:  0.8778205128205128
25 - 65 	 T:  0.8768750000000001
25 - 66 	 T:  0.8779268292682928
25 - 67 	 T:  0.8772619047619047
25 - 68 	 T:  0.8775581395348837
25 - 69 	 T:  0.8778409090909091
25 - 70 	 T:  0.8778888888888888
25 - 71 	 T:  0.8759782608695652
25 - 72 	 T:  0.8776595744680851
25 - 73 	 T:  0.8779166666666667
25 - 74 	 T:  0.8760204081632655
25 - 75 	 T:  0.8761000000000001
25 - 76 	 T:  0.8778431372549022
25 - 77 	 T:  0.877596153846154
25 - 78 	 T:  0.8766037735849058
25 - 79 	 T:  0.8765740740740742
25 - 80 	 T:  0.8778181818181818
25 - 81 	 T:  0.877857142857143
25 - 82 	 T:  0.8778070175438598
25 - 83 	 T:  0.8777586206896554
25 - 84 	 T:  0.8778813559322034
25 - 85 	 T:  0.8777500000000001
25 - 86 	 T:  0.8775409836065574
25 - 87 	 T:  0.8778225806451615
25 - 88 	 T:  0.8776984126984128
25 - 89 	 T:  0.8777343750000002
25 - 90 	 T:  0.8776153846153847
25 - 91 	 T:  0.8778030303030303
25 - 92 	 T:  0.8777611940298508
25 - 93 	 T:  0.8777205882352942
25 - 94 	 T:  0.877608695652174
25 - 95 	 T:  0.8775714285714287
25 - 96 	 T:  0.8779577464788734
25 - 97 	 T:  0.8771527777777778
25 - 98 	 T:  0.8776712328767124
25 - 99 	 T:  0.8776351351351352
25 - 100 	 T:  0.8776
25 - 101 	 T:  0.8775657894736844
25 - 102 	 T:  0.8775974025974026
25 - 103 	 T:  0.877628205128205
25 - 104 	 T:  0.8774050632911392
25 - 105 	 T:  0.8774375000000001
25 - 106 	 T:  0.8776543209876544
25 - 107 	 T:  0.8775609756097562
25 - 108 	 T:  0.8776506024096385
25 - 109 	 T:  0.8776190476190476
25 - 110 	 T:  0.8776470588235296
25 - 111 	 T:  0.8773837209302325
25 - 112 	 T:  0.8774712643678161
25 - 113 	 T:  0.8775568181818183
25 - 114 	 T:  0.8776966292134832
26 - 27 	 T:  0.875
26 - 28 	 T:  0.8775000000000013
26 - 29 	 T:  0.875
26 - 30 	 T:  0.8787500000000001
26 - 31 	 T:  0.8780000000000001
26 - 32 	 T:  0.8783333333333333
26 - 33 	 T:  0.8778571428571428
26 - 34 	 T:  0.8781250000000003
26 - 35 	 T:  0.8772222222222221
26 - 36 	 T:  0.8780000000000001
26 - 37 	 T:  0.8786363636363639
26 - 38 	 T:  0.8779166666666667
26 - 39 	 T:  0.8780769230769233
26 - 40 	 T:  0.8782142857142856
26 - 41 	 T:  0.8783333333333334
26 - 42 	 T:  0.878125
26 - 43 	 T:  0.8802941176470588
26 - 44 	 T:  0.8783333333333333
26 - 45 	 T:  0.8776315789473684
26 - 46 	 T:  0.8779999999999999
26 - 47 	 T:  0.8754761904761905
26 - 48 	 T:  0.8777272727272727
26 - 49 	 T:  0.8780434782608697
26 - 50 	 T:  0.8779166666666668
26 - 51 	 T:  0.8766000000000002
26 - 52 	 T:  0.8788461538461537
26 - 53 	 T:  0.8781481481481483
26 - 54 	 T:  0.8782142857142857
26 - 55 	 T:  0.8770689655172413
26 - 56 	 T:  0.8781666666666668
26 - 57 	 T:  0.8779032258064516
26 - 58 	 T:  0.8781249999999999
26 - 59 	 T:  0.8765151515151516
26 - 60 	 T:  0.8770588235294119
26 - 61 	 T:  0.8784285714285714
26 - 62 	 T:  0.8780555555555556
26 - 63 	 T:  0.8767567567567567
26 - 64 	 T:  0.8778947368421053
26 - 65 	 T:  0.876923076923077
26 - 66 	 T:  0.8780000000000001
26 - 67 	 T:  0.8773170731707317
26 - 68 	 T:  0.8776190476190476
26 - 69 	 T:  0.877906976744186
26 - 70 	 T:  0.8779545454545453
26 - 71 	 T:  0.876
26 - 72 	 T:  0.8777173913043478
26 - 73 	 T:  0.8779787234042553
26 - 74 	 T:  0.8760416666666669
26 - 75 	 T:  0.876122448979592
26 - 76 	 T:  0.8779000000000002
26 - 77 	 T:  0.8776470588235296
26 - 78 	 T:  0.8766346153846155
26 - 79 	 T:  0.8766037735849058
26 - 80 	 T:  0.8778703703703704
26 - 81 	 T:  0.8779090909090911
26 - 82 	 T:  0.877857142857143
26 - 83 	 T:  0.8778070175438598
26 - 84 	 T:  0.8779310344827587
26 - 85 	 T:  0.8777966101694916
26 - 86 	 T:  0.8775833333333334
26 - 87 	 T:  0.8778688524590166
26 - 88 	 T:  0.877741935483871
26 - 89 	 T:  0.877777777777778
26 - 90 	 T:  0.87765625
26 - 91 	 T:  0.8778461538461538
26 - 92 	 T:  0.8778030303030303
26 - 93 	 T:  0.8777611940298508
26 - 94 	 T:  0.8776470588235296
26 - 95 	 T:  0.877608695652174
26 - 96 	 T:  0.8780000000000001
26 - 97 	 T:  0.8771830985915493
26 - 98 	 T:  0.8777083333333334
26 - 99 	 T:  0.8776712328767124
26 - 100 	 T:  0.8776351351351352
26 - 101 	 T:  0.8776
26 - 102 	 T:  0.8776315789473684
26 - 103 	 T:  0.8776623376623376
26 - 104 	 T:  0.8774358974358974
26 - 105 	 T:  0.8774683544303798
26 - 106 	 T:  0.8776875000000001
26 - 107 	 T:  0.8775925925925927
26 - 108 	 T:  0.8776829268292683
26 - 109 	 T:  0.8776506024096385
26 - 110 	 T:  0.8776785714285715
26 - 111 	 T:  0.8774117647058823
26 - 112 	 T:  0.8775000000000001
26 - 113 	 T:  0.8775862068965519
26 - 114 	 T:  0.8777272727272728
27 - 28 	 T:  0.8800000000000026
27 - 29 	 T:  0.875
27 - 30 	 T:  0.8800000000000002
27 - 31 	 T:  0.8787500000000001
27 - 32 	 T:  0.8789999999999999
27 - 33 	 T:  0.8783333333333333
27 - 34 	 T:  0.8785714285714289
27 - 35 	 T:  0.8775
27 - 36 	 T:  0.8783333333333334
27 - 37 	 T:  0.8790000000000002
27 - 38 	 T:  0.8781818181818182
27 - 39 	 T:  0.8783333333333335
27 - 40 	 T:  0.8784615384615383
27 - 41 	 T:  0.8785714285714287
27 - 42 	 T:  0.8783333333333334
27 - 43 	 T:  0.880625
27 - 44 	 T:  0.8785294117647058
27 - 45 	 T:  0.8777777777777778
27 - 46 	 T:  0.878157894736842
27 - 47 	 T:  0.8755000000000001
27 - 48 	 T:  0.8778571428571428
27 - 49 	 T:  0.8781818181818184
27 - 50 	 T:  0.8780434782608697
27 - 51 	 T:  0.8766666666666668
27 - 52 	 T:  0.8789999999999999
27 - 53 	 T:  0.8782692307692309
27 - 54 	 T:  0.8783333333333333
27 - 55 	 T:  0.8771428571428571
27 - 56 	 T:  0.8782758620689656
27 - 57 	 T:  0.878
27 - 58 	 T:  0.8782258064516129
27 - 59 	 T:  0.8765625
27 - 60 	 T:  0.8771212121212122
27 - 61 	 T:  0.8785294117647059
27 - 62 	 T:  0.8781428571428572
27 - 63 	 T:  0.8768055555555556
27 - 64 	 T:  0.8779729729729729
27 - 65 	 T:  0.8769736842105263
27 - 66 	 T:  0.8780769230769232
27 - 67 	 T:  0.877375
27 - 68 	 T:  0.8776829268292683
27 - 69 	 T:  0.8779761904761905
27 - 70 	 T:  0.8780232558139534
27 - 71 	 T:  0.8760227272727273
27 - 72 	 T:  0.8777777777777778
27 - 73 	 T:  0.8780434782608696
27 - 74 	 T:  0.8760638297872343
27 - 75 	 T:  0.8761458333333335
27 - 76 	 T:  0.8779591836734696
27 - 77 	 T:  0.8777000000000001
27 - 78 	 T:  0.8766666666666668
27 - 79 	 T:  0.8766346153846155
27 - 80 	 T:  0.8779245283018868
27 - 81 	 T:  0.8779629629629632
27 - 82 	 T:  0.8779090909090911
27 - 83 	 T:  0.877857142857143
27 - 84 	 T:  0.8779824561403509
27 - 85 	 T:  0.877844827586207
27 - 86 	 T:  0.8776271186440678
27 - 87 	 T:  0.8779166666666669
27 - 88 	 T:  0.8777868852459016
27 - 89 	 T:  0.8778225806451615
27 - 90 	 T:  0.8776984126984128
27 - 91 	 T:  0.877890625
27 - 92 	 T:  0.8778461538461538
27 - 93 	 T:  0.8778030303030303
27 - 94 	 T:  0.8776865671641793
27 - 95 	 T:  0.8776470588235296
27 - 96 	 T:  0.8780434782608697
27 - 97 	 T:  0.8772142857142857
27 - 98 	 T:  0.8777464788732395
27 - 99 	 T:  0.8777083333333334
27 - 100 	 T:  0.8776712328767124
27 - 101 	 T:  0.8776351351351352
27 - 102 	 T:  0.8776666666666667
27 - 103 	 T:  0.8776973684210526
27 - 104 	 T:  0.8774675324675324
27 - 105 	 T:  0.8775000000000001
27 - 106 	 T:  0.8777215189873419
27 - 107 	 T:  0.8776250000000001
27 - 108 	 T:  0.8777160493827161
27 - 109 	 T:  0.8776829268292683
27 - 110 	 T:  0.877710843373494
27 - 111 	 T:  0.8774404761904762
27 - 112 	 T:  0.8775294117647059
27 - 113 	 T:  0.8776162790697676
27 - 114 	 T:  0.8777586206896553
28 - 29 	 T:  0.8699999999999974
28 - 30 	 T:  0.879999999999999
28 - 31 	 T:  0.8783333333333326
28 - 32 	 T:  0.8787499999999993
28 - 33 	 T:  0.8779999999999994
28 - 34 	 T:  0.8783333333333333
28 - 35 	 T:  0.8771428571428567
28 - 36 	 T:  0.8781249999999998
28 - 37 	 T:  0.8788888888888889
28 - 38 	 T:  0.8779999999999998
28 - 39 	 T:  0.8781818181818182
28 - 40 	 T:  0.878333333333333
28 - 41 	 T:  0.8784615384615383
28 - 42 	 T:  0.8782142857142856
28 - 43 	 T:  0.8806666666666665
28 - 44 	 T:  0.8784374999999998
28 - 45 	 T:  0.8776470588235293
28 - 46 	 T:  0.8780555555555554
28 - 47 	 T:  0.8752631578947367
28 - 48 	 T:  0.8777499999999998
28 - 49 	 T:  0.8780952380952382
28 - 50 	 T:  0.8779545454545455
28 - 51 	 T:  0.8765217391304347
28 - 52 	 T:  0.8789583333333332
28 - 53 	 T:  0.8782000000000001
28 - 54 	 T:  0.8782692307692307
28 - 55 	 T:  0.877037037037037
28 - 56 	 T:  0.8782142857142857
28 - 57 	 T:  0.8779310344827586
28 - 58 	 T:  0.8781666666666665
28 - 59 	 T:  0.8764516129032257
28 - 60 	 T:  0.87703125
28 - 61 	 T:  0.8784848484848484
28 - 62 	 T:  0.8780882352941176
28 - 63 	 T:  0.8767142857142857
28 - 64 	 T:  0.8779166666666667
28 - 65 	 T:  0.8768918918918918
28 - 66 	 T:  0.8780263157894735
28 - 67 	 T:  0.8773076923076923
28 - 68 	 T:  0.8776250000000001
28 - 69 	 T:  0.8779268292682928
28 - 70 	 T:  0.8779761904761905
28 - 71 	 T:  0.8759302325581394
28 - 72 	 T:  0.8777272727272728
28 - 73 	 T:  0.8780000000000001
28 - 74 	 T:  0.8759782608695652
28 - 75 	 T:  0.876063829787234
28 - 76 	 T:  0.8779166666666667
28 - 77 	 T:  0.8776530612244897
28 - 78 	 T:  0.8765999999999999
28 - 79 	 T:  0.8765686274509804
28 - 80 	 T:  0.8778846153846153
28 - 81 	 T:  0.8779245283018868
28 - 82 	 T:  0.8778703703703704
28 - 83 	 T:  0.8778181818181818
28 - 84 	 T:  0.8779464285714285
28 - 85 	 T:  0.8778070175438596
28 - 86 	 T:  0.8775862068965515
28 - 87 	 T:  0.8778813559322034
28 - 88 	 T:  0.8777499999999999
28 - 89 	 T:  0.8777868852459016
28 - 90 	 T:  0.8776612903225806
28 - 91 	 T:  0.8778571428571428
28 - 92 	 T:  0.8778124999999999
28 - 93 	 T:  0.8777692307692306
28 - 94 	 T:  0.8776515151515151
28 - 95 	 T:  0.8776119402985074
28 - 96 	 T:  0.8780147058823529
28 - 97 	 T:  0.8771739130434781
28 - 98 	 T:  0.8777142857142857
28 - 99 	 T:  0.8776760563380281
28 - 100 	 T:  0.8776388888888889
28 - 101 	 T:  0.8776027397260273
28 - 102 	 T:  0.877635135135135
28 - 103 	 T:  0.8776666666666665
28 - 104 	 T:  0.8774342105263156
28 - 105 	 T:  0.8774675324675324
28 - 106 	 T:  0.8776923076923077
28 - 107 	 T:  0.8775949367088607
28 - 108 	 T:  0.8776874999999998
28 - 109 	 T:  0.8776543209876542
28 - 110 	 T:  0.8776829268292683
28 - 111 	 T:  0.8774096385542167
28 - 112 	 T:  0.8775
28 - 113 	 T:  0.8775882352941177
28 - 114 	 T:  0.8777325581395349
29 - 30 	 T:  0.8900000000000006
29 - 31 	 T:  0.8825000000000003
29 - 32 	 T:  0.8816666666666665
29 - 33 	 T:  0.8799999999999999
29 - 34 	 T:  0.8800000000000004
29 - 35 	 T:  0.8783333333333333
29 - 36 	 T:  0.8792857142857144
29 - 37 	 T:  0.8800000000000003
29 - 38 	 T:  0.8788888888888889
29 - 39 	 T:  0.8790000000000002
29 - 40 	 T:  0.8790909090909089
29 - 41 	 T:  0.8791666666666668
29 - 42 	 T:  0.8788461538461539
29 - 43 	 T:  0.8814285714285715
29 - 44 	 T:  0.8789999999999999
29 - 45 	 T:  0.878125
29 - 46 	 T:  0.8785294117647058
29 - 47 	 T:  0.8755555555555556
29 - 48 	 T:  0.878157894736842
29 - 49 	 T:  0.8785000000000002
29 - 50 	 T:  0.8783333333333335
29 - 51 	 T:  0.8768181818181819
29 - 52 	 T:  0.8793478260869564
29 - 53 	 T:  0.8785416666666669
29 - 54 	 T:  0.8786
29 - 55 	 T:  0.8773076923076922
29 - 56 	 T:  0.8785185185185186
29 - 57 	 T:  0.8782142857142857
29 - 58 	 T:  0.8784482758620689
29 - 59 	 T:  0.8766666666666667
29 - 60 	 T:  0.8772580645161292
29 - 61 	 T:  0.87875
29 - 62 	 T:  0.8783333333333334
29 - 63 	 T:  0.8769117647058824
29 - 64 	 T:  0.8781428571428572
29 - 65 	 T:  0.8770833333333333
29 - 66 	 T:  0.8782432432432433
29 - 67 	 T:  0.8775
29 - 68 	 T:  0.8778205128205128
29 - 69 	 T:  0.878125
29 - 70 	 T:  0.878170731707317
29 - 71 	 T:  0.8760714285714286
29 - 72 	 T:  0.877906976744186
29 - 73 	 T:  0.8781818181818182
29 - 74 	 T:  0.8761111111111114
29 - 75 	 T:  0.8761956521739132
29 - 76 	 T:  0.878085106382979
29 - 77 	 T:  0.8778125000000001
29 - 78 	 T:  0.8767346938775512
29 - 79 	 T:  0.8767000000000001
29 - 80 	 T:  0.8780392156862745
29 - 81 	 T:  0.8780769230769233
29 - 82 	 T:  0.8780188679245285
29 - 83 	 T:  0.8779629629629632
29 - 84 	 T:  0.8780909090909091
29 - 85 	 T:  0.8779464285714287
29 - 86 	 T:  0.877719298245614
29 - 87 	 T:  0.8780172413793106
29 - 88 	 T:  0.8778813559322034
29 - 89 	 T:  0.8779166666666669
29 - 90 	 T:  0.8777868852459016
29 - 91 	 T:  0.877983870967742
29 - 92 	 T:  0.877936507936508
29 - 93 	 T:  0.877890625
29 - 94 	 T:  0.8777692307692309
29 - 95 	 T:  0.8777272727272728
29 - 96 	 T:  0.878134328358209
29 - 97 	 T:  0.8772794117647059
29 - 98 	 T:  0.8778260869565219
29 - 99 	 T:  0.8777857142857144
29 - 100 	 T:  0.8777464788732395
29 - 101 	 T:  0.8777083333333334
29 - 102 	 T:  0.8777397260273972
29 - 103 	 T:  0.8777702702702702
29 - 104 	 T:  0.8775333333333333
29 - 105 	 T:  0.8775657894736844
29 - 106 	 T:  0.8777922077922078
29 - 107 	 T:  0.8776923076923078
29 - 108 	 T:  0.8777848101265823
29 - 109 	 T:  0.87775
29 - 110 	 T:  0.8777777777777779
29 - 111 	 T:  0.8775
29 - 112 	 T:  0.8775903614457832
29 - 113 	 T:  0.8776785714285715
29 - 114 	 T:  0.8778235294117648
30 - 31 	 T:  0.875
30 - 32 	 T:  0.8774999999999995
30 - 33 	 T:  0.8766666666666664
30 - 34 	 T:  0.8775000000000004
30 - 35 	 T:  0.8759999999999998
30 - 36 	 T:  0.8775000000000001
30 - 37 	 T:  0.8785714285714289
30 - 38 	 T:  0.8775
30 - 39 	 T:  0.877777777777778
30 - 40 	 T:  0.8779999999999998
30 - 41 	 T:  0.8781818181818182
30 - 42 	 T:  0.8779166666666667
30 - 43 	 T:  0.8807692307692307
30 - 44 	 T:  0.8782142857142856
30 - 45 	 T:  0.8773333333333333
30 - 46 	 T:  0.8778124999999999
30 - 47 	 T:  0.8747058823529412
30 - 48 	 T:  0.8775
30 - 49 	 T:  0.8778947368421054
30 - 50 	 T:  0.8777500000000001
30 - 51 	 T:  0.8761904761904763
30 - 52 	 T:  0.8788636363636363
30 - 53 	 T:  0.8780434782608697
30 - 54 	 T:  0.8781249999999999
30 - 55 	 T:  0.8767999999999999
30 - 56 	 T:  0.8780769230769232
30 - 57 	 T:  0.8777777777777778
30 - 58 	 T:  0.8780357142857141
30 - 59 	 T:  0.8762068965517241
30 - 60 	 T:  0.8768333333333335
30 - 61 	 T:  0.8783870967741936
30 - 62 	 T:  0.8779687500000001
30 - 63 	 T:  0.8765151515151516
30 - 64 	 T:  0.877794117647059
30 - 65 	 T:  0.8767142857142857
30 - 66 	 T:  0.8779166666666667
30 - 67 	 T:  0.8771621621621621
30 - 68 	 T:  0.8775
30 - 69 	 T:  0.8778205128205128
30 - 70 	 T:  0.8778749999999998
30 - 71 	 T:  0.8757317073170732
30 - 72 	 T:  0.8776190476190476
30 - 73 	 T:  0.877906976744186
30 - 74 	 T:  0.8757954545454548
30 - 75 	 T:  0.875888888888889
30 - 76 	 T:  0.877826086956522
30 - 77 	 T:  0.8775531914893618
30 - 78 	 T:  0.8764583333333335
30 - 79 	 T:  0.8764285714285716
30 - 80 	 T:  0.8778
30 - 81 	 T:  0.8778431372549022
30 - 82 	 T:  0.8777884615384617
30 - 83 	 T:  0.877735849056604
30 - 84 	 T:  0.8778703703703704
30 - 85 	 T:  0.8777272727272728
30 - 86 	 T:  0.8775000000000001
30 - 87 	 T:  0.8778070175438598
30 - 88 	 T:  0.8776724137931035
30 - 89 	 T:  0.8777118644067798
30 - 90 	 T:  0.8775833333333334
30 - 91 	 T:  0.8777868852459016
30 - 92 	 T:  0.877741935483871
30 - 93 	 T:  0.8776984126984128
30 - 94 	 T:  0.8775781250000001
30 - 95 	 T:  0.8775384615384616
30 - 96 	 T:  0.8779545454545455
30 - 97 	 T:  0.877089552238806
30 - 98 	 T:  0.8776470588235296
30 - 99 	 T:  0.877608695652174
30 - 100 	 T:  0.8775714285714287
30 - 101 	 T:  0.8775352112676057
30 - 102 	 T:  0.8775694444444445
30 - 103 	 T:  0.8776027397260273
30 - 104 	 T:  0.8773648648648649
30 - 105 	 T:  0.8774000000000001
30 - 106 	 T:  0.8776315789473684
30 - 107 	 T:  0.8775324675324676
30 - 108 	 T:  0.877628205128205
30 - 109 	 T:  0.8775949367088607
30 - 110 	 T:  0.8776250000000001
30 - 111 	 T:  0.8773456790123456
30 - 112 	 T:  0.8774390243902439
30 - 113 	 T:  0.8775301204819278
30 - 114 	 T:  0.8776785714285715
31 - 32 	 T:  0.879999999999999
31 - 33 	 T:  0.8774999999999995
31 - 34 	 T:  0.8783333333333339
31 - 35 	 T:  0.8762499999999998
31 - 36 	 T:  0.8780000000000001
31 - 37 	 T:  0.879166666666667
31 - 38 	 T:  0.8778571428571428
31 - 39 	 T:  0.8781250000000003
31 - 40 	 T:  0.8783333333333331
31 - 41 	 T:  0.8785000000000001
31 - 42 	 T:  0.8781818181818182
31 - 43 	 T:  0.88125
31 - 44 	 T:  0.8784615384615383
31 - 45 	 T:  0.8775000000000001
31 - 46 	 T:  0.8779999999999999
31 - 47 	 T:  0.8746875000000001
31 - 48 	 T:  0.8776470588235293
31 - 49 	 T:  0.8780555555555557
31 - 50 	 T:  0.8778947368421054
31 - 51 	 T:  0.8762500000000001
31 - 52 	 T:  0.879047619047619
31 - 53 	 T:  0.8781818181818184
31 - 54 	 T:  0.8782608695652173
31 - 55 	 T:  0.876875
31 - 56 	 T:  0.8782000000000001
31 - 57 	 T:  0.8778846153846154
31 - 58 	 T:  0.878148148148148
31 - 59 	 T:  0.87625
31 - 60 	 T:  0.876896551724138
31 - 61 	 T:  0.8785000000000001
31 - 62 	 T:  0.8780645161290324
31 - 63 	 T:  0.8765625
31 - 64 	 T:  0.8778787878787879
31 - 65 	 T:  0.8767647058823529
31 - 66 	 T:  0.878
31 - 67 	 T:  0.8772222222222222
